Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,"Bonita experiencia simulando un pueblo medieval, a dos horas de la Ciudad de México","Un pueblo construido en estilo medieval Europeo, asemeja los callejones, las construcciones.  No hay mucho que ver, excepto caminar y comer, ver las tiendas y disfrutar de una ambiente diferente.  Es totalmente pet friendly así que no duden en llevar a sus mascotas.  Está en crecimiento por lo que tengo curiosidad de regresar en un par de años y ver cómo se va completando.",Mexico,30 de diciembre de 2017,dic de 2017
,Pesimo ,La verdad creo que tripadvisor le regalo certificado de calidad a quien no debia el complejo habitacional esta bien dista de la toscana pero lo peor fue que la vin de rue sirvieron una ensalada putrefacta y se le hizo la observacion a estos meseros y manager sin atencion alguna de verdad mi tierra pero este restaurant pesimo no tienen entrenamiento calidad orden limpieza rotacion de alimentos servicio en mas de 30 minutos para dar la carta y solo el 30% del menu se nos advirtio era disponible y de este en mal estado ojala cofepris se de la vuelta y no tengan mordida envio imagen que pena bien cobrada ,"Nuevo Laredo, México",30 de diciembre de 2017,dic de 2017
,Padrisimo lugar,"Muy bonito lugar, hacia mucho frio y no es tan grande pero aún asi lo recomiendo vayan. Pareciera como si estuvieras en otra época y país.","Cancún, México",25 de diciembre de 2017,sept de 2017
,Vive la Europa en pequeño,Un lugar cercano al estilo europeo. A unos minutos de Puebla. Te espera estas vistas de arquitectura. Es pequeño pueblo no vayas con una expectativa tan alta porque en menos de 1 HR lo recorres. No dejes pasar a los restaurantes con su sabor exquisito y termina con un postre en el restaurante Vainilla Chocolate para darte un gusto culposo. Vive esta experiencia.,"Ciudad de México, México",24 de diciembre de 2017,dic de 2017
,Lugar turístico Europeo,Un lugar cercano al estilo europeo. A unos minutos de Puebla. Te espera estas vistas de arquitectura. Es pequeño pueblo no vayas con una expectativa tan alta porque en menos de 1 HR lo recorres. No dejes pasar a los restaurantes con su sabor exquisito y termina con un postre en el restaurante Vainilla Chocolate para darte un gusto culposo. Es llamativo el bote de basura con su bolsas para el perro. Vive esta experiencia.,"Ciudad de México, México",24 de diciembre de 2017,
,Mal lugar para comer ,"Yo comí en el mesón de los reyes y la comida muy cara y la carne se deshace junto con los huesos, yo pedí cordero y me dió asco que presentarán el plato con el hueso a un lado de la carne. Y otros restaurantes estaban abiertos pero no tenían servicio, mal lugar para descubrir. ","Ciudad de México, México",22 de diciembre de 2017,
,Excelente lugar para comer y/o cenar temprano,"Es un lugar muy agradable para ir con amigos o familia, ya que hay para comer o beber, música en vivo por la tarde noche, buena comida y ambiente. Además de que puedes llevar a tu mascota 🐶🤗","Ciudad de México, México",16 de diciembre de 2017,dic de 2017
,Muy lindo para dar una vuelta,Pueblito lindo y pequeño. Que te transporta a Italia. Para ir a dar la vuelta y comer en uno de sus restaurantes (el mesón de los reyes súper recomendable). Es pet friendly. ,"Ciudad de México, México",11 de diciembre de 2017,dic de 2017
,Bonito lugar para conocer e ir a comer!!,"Un lugar muy bonito para conocer en familia, es pet friendly y se puede dar un paseo en bicicleta, es para estar poco tiempo ya que no es muy grande!!!","Ciudad de México, México",9 de diciembre de 2017,dic de 2017
,Excelente lugar para comer y pasar un rato.,"El lugar está construido de tal forma que simula estar en un pueblo al sur de Italia. Una experiencia muy especial, sin duda regresare.Hay 3 o 4 restaurantes de precios medios- altos con excelente comida y servicio. Esta en construcción un club de golf por lo que parece que en un futuro cercano será un lugar muy elitista. Lo recomiendo ampliamente para comer y pasear por 2-3 horas máximo.","Ciudad de México, México",4 de diciembre de 2017,sept de 2017
,Excelente ,"Vale la pena ir, esta a 30 minutos de Angelópolis, pertenece a Tlaxcala, hay muchos restaurantes y música, etc, pueden llevar a sus perros, hay bebederos y botes de basura con bolsas, todo muy limpio y seguro. En los restaurantes aproximadamente gastas 300 por persona ","veracruz, Mexico",24 de noviembre de 2017,nov de 2017
,Una villa Europea,"Con el sabor  e imagen de una tipica villa italiana, este fraccionamiento TEMATICO te ofrece la oportunidad e pasar una buena tarde caminando por las plazas y callejones que hacen una amena emulacion pueblerina, restaurantes y bares muy agradables son elemetos para disfrutar con amigo o en familia","Irapuato, México",22 de noviembre de 2017,nov de 2017
,Para una tarde perfecta ,"Un lugar fenomenal para poder pasar una tarde perfecta, su estilo italiano es único y está muy bonito, el lugar es pequeño porque y está en expansión, es ideal únicamente para una tarde ya que al ser tan pequeño no hay demasiadas cosas que hacer más que ir a comer, tomar una paleta helada, un agua fresca y recorrer el lugar. Cómo tip adicional no conviene rentar las bicicletas ya que al ser tan pequeño no tiene mucho caso.","Ciudad de México, México",20 de noviembre de 2017,nov de 2017
,Out of Africa,"Un restaurante no recomendable, con ningún punto a   favor.Sopa de mejillones insípida Gallinita Áfricana insípida. Go somewhere else.",,18 de noviembre de 2017,nov de 2017
,Visita de inesperada y buena sorpresa,"Es un buen lugar para venir con tiempo, buenas opciones para comer y pasar una tarde tranquila, comimos en la Encomienda, las hamburguesas son muy buenas. ",,13 de noviembre de 2017,
,Interesante lugar para ir un fin de semana!,"Val´quirico es interesante, no sabes si es un pueblo, un pequeño centro comercial, una plaza de restaurantes o todo lo anterior. Recomiendo llegar por la tarde, casi al ponerse el sol para disfrutarlo de dia, tomarte fotos en los muchos lugares y espacios dignos de una foto. despues puedes ir a comer en alguno de los muchos restaurantes, pedir una bebida y disfrutar el ambiente. por la noche hay musica en vivo, y pasan un jinete y su caballo a encender todas las luminarias de carbon de la plaza. no lo pierdan!","Ciudad de México, México",10 de noviembre de 2017,nov de 2017
,Excelente lugar para pasar un fin de semana relajado,"muy cerca de la Ciudad de Puebla sin pagar caseta, es un lugar muy muy agradable, con excelentes opciones para hospedarse y comer y pasar un fin de semana tranquilo y relajado, un clima maravilloso, variedad de restaurantes de franquicias y bares . Un paisaje hermoso y muy bien cuidadas las instalaciones. Pueden llevar a su mascota.ME ENCANTO!!!!","Puebla, México",7 de noviembre de 2017,
,Agradable,"Tuvimos oportunidad de conocer este lugar en fin de semana. Las construcciones están padrísimas, aunque nos sentimos un poco en un set de televisión o plaza comercial. Comimos en uno de los restaurantes de comida francesa qué hay en la plaza central, la calidad de los alimentos fue regular-buena pero el precio me pareció alto. En la tarde el ambiente es muy agradable, hay payasos, trova, fogatas. Nos pareció una buena opción para pasar la tarde, tomar el café y visitar las tiendas.",Df,6 de noviembre de 2017,nov de 2017
,diferente,"esta muy bonito, tiene estacionamineto gratis , puedes caminar por todo el lugar , comer, tomar una cerveza, etc, los niños se divierten mucho, el lugar lo recorres en 2 a 3 horas mas lo que te tardes en comer","Ciudad de México, México",5 de noviembre de 2017,
,Hermoso sitio para pasar el dia o fin de semana,"Un lugar que vale mucho la pena de escapada de fin de semana. Es un lugar muy chiquito, donde sentiras que caminas en las calles de un pueblito europeo. Un lugar para relajarse y salir de la rutina... sin mucho que hacer, mas que sentarse a disfrutar en un bar o en los restaurancitos que se encuentran en el centro.","Comunidad de Madrid, España",4 de noviembre de 2017,nov de 2017
,Muy lindo!,"Es un lugar muy pequeño pero vale mucho la pena para ir a caminar y despejarte un poco, a nosotros nos gustó mucho para tomar fotos y relajarnos. Después puedes ir a la ciudad de Puebla para terminar el día.. :) ",,30 de octubre de 2017,oct de 2017
,Interesante concepto ,"Es una buena opción de paseo de fin de semana de ida y vuelta muy cerca de la ciudad de Puebla y de Tlaxcala, excelentes opciones para comer y divertirte con la familia, es un concepto diferente y muy bien ambientado, te sientes en un pueblo de la campiña europea,  lo que recomendaría es tener tiendas de souvenirs con precios accesibles, cosas muy lindas pero súper caras, El paseo vale muchísimo la pena y hasta puedes regresar para probar las diferentes opciones para comer que hay ",,23 de octubre de 2017,oct de 2017
,"Caro, irreal, y sin chiste","Por favor si puedes evita estos lugares, que no promueven la cultura y tradiciones mexicanas, no tienen chiste alguno, simplemente es una plaza (que no te engañen diciéndote que es un pueblo) con solo 3 restaurantes y nada que hacer, es una muestra del deseo mexicano de intentar ser alguien que no somos, en lugar de sentirnos orgullosos de ser únicos y no copiando a otros, el lugar está relativamente lejos para lo que ofrece, en media hora estas afuera ya de la plaza y los restaurantes son sumamente caros, tardan muchísimo y las porciones son ridículas, lo único destacable es que al menos el restaurante la mostaza tenía buen sabor en sus alimentos pero fuera de ello recomiendo mejor visitar pueblos que si son pueblos y que ayudan a nuestro país, a nuestros artesanos y a nuestro patrimonio, y que se encuentran relativamente cerca, como Cholula, atlixco, Tepoztlán, Huamantla etc.","Cuernavaca, México",23 de octubre de 2017,oct de 2017
,Concepto novedoso.,"Es un viaje relativamente corto desde la CDMX, se hacen aproximadamente 2 horas y 15 minutos. El lugar está muy buen situado ya que sale uno de la autopista y. O se tarda en llegar al lugar más de 10 minutos. El concepto es muy bonito, las tiendas tienen mercancía que casi no se encuentra en otros lados y la comida es muy buena. El estilo de las casas y construcciones es muy llamativo e invita a quedarse y establecerse ahí.","Ciudad de México, México",11 de octubre de 2017,oct de 2017
,Una construcción artificial alrededor de una antigua hacienda,Es un lugar que intenta ser una ciudad antigua europea y construida en torno a una antigua hacienda mexicana. El problema es que no es ninguna de las dos. Tiene algunas tiendas que ofrecen algunas artesanías a precio excesivo y algunas cosas originales. En particular hay una galería. También hay algunos restaurantes pero la comida que ofrecían no me pareció nada extraordinarioo. Hay un lugar que ofrece comida sudafricana que quizás podría ser interesante pero no lo probé. Hay una heladería que tiene buenos helados pero nada excepcional.,"Ciudad de México, México",1 de octubre de 2017,sept de 2017
,"Solo para caminar, evita los restaurantes","Ve por curiosidad, tal y como lo hice yo, encontraran un lugar con construcciones europeas que solo sirven para sacarte una foto y listo, vuelve a tomar tu camino a otro lado, Los restaurantes demasiado caros, los bares igual, aun no puedo creer que una cerveza corona cueste $110, es para ir una sola vez a matar la curiosidad que alimentaron las redes sociales.","Ciudad de México, México",25 de septiembre de 2017,sept de 2017
,Lugar para comer y caminar un rato,"Val'quirico me gusto es un lugar donde encontraras algunos restaurantes (caros) donde puedes comer diferentes platillos de cocina española, mexicana, italiana, etc incluso algo exótico. Nada extraordinario sin embargo vale la pena ir a dar una vueltesilla y noviar un rato comiendo un helado, tomar un cafesin, tomar un drink y escuchar buena música e incluso en el centro ver una peli. Pueden andar en bici en las afueras.","Ciudad de México, México",22 de septiembre de 2017,sept de 2017
