Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,Santuario majestuoso,"Los meses de julio y agosto son los mejores para apreciar el espectaculo, pasa un momento mágico y bello enmedio de la naturalezaCon la recomendación de cuidar y circular solo por pasillos indicados para no pisar a las luciernagas que estan por el piso a punto de nacerDigno lugar para visitar a dos horas y media de la CDMX en el Municipio de Nanacamilpa Tlaxcala visita su pagina en internet y ve detalles para hospedarseBuen viaje magico y maravilloso no te lo pierdas","Tlaxcala, México",8 de agosto de 2017,ago de 2017
,"bien las luciérnagas, pero no se hospeden en el hotel que anuncia canto del bosque","Se reservó con un grupo ecoturístico llamado canto del bosque, ofrecen hospedaje en el bosque al pie de la caminata de las luciérnagas, es de tipo cabañas o bien incluso tiendas de campaña, ojo, los baños son generales no hay baños privados. Como no hubo lugar en la montaña se reservó en el hotel que anuncia la página, y es quinta las Flores...no es un hotel es como una casa de huéspedes, habitaciones super pequeñas, con filtraciones de agua por el techo, los sanitarios no tienen asiento, las toallas son peores que trapos de cocina, ojo el desayuno ""incluido"" es café negro y huevos ""al gusto"", poca fruta. El precio del ""hospedaje"" carísimo y no hay una administración ahí, sino que se paga en unas oficinas en otro lugar, el hotel es custodiado por una familia contratada para abrir y cerrar puertas pero ellos no tienen autoridad o capacidad de recibir quejas, esto es totalmente no recomendable a pesar de que en Facebook se dice que está súper el hotel. El pueblo de Nanacamilpa no tiene ningún atractivo, les recomiendo ir, hagan su caminata y regresen a México. Espero que el atractivo de las luciérnagas se conserve por muchos años, es lo que vale la pena aunque supongo que la cantidad varía de acuerdo con el día, a mi la verdad no me tocaron muchas...para ver","Ciudad de México, México",8 de agosto de 2017,jul de 2017
,El Encanto de la luciérnaga,"Muy hermoso, excelente experiencia.  Lo mejor es llevar bastón para evitar caídas, porque de noche no se ve el camino y puedes tropezar con alguna piedra o raíz.  ","Puebla, México",5 de agosto de 2017,ago de 2017
,Mágico!,"Vayan a visitar este santuario en Nanacamilpa, pero por favor respeten al entorno, no usen flash, ni la luz de sus celulares!","San Luis Potosí, México",2 de agosto de 2017,ago de 2017
,Fin de temporada = pocas luciérnagas,"La caminata en el bosque muy bonita, pero las luciernagas realmente fueron pocas. Nanacamilpa es un pueblo feo sin nada que ofrecer, los prestadores de servicios o guias muy ""austeros"". En fin habría agradecido una recomendación de los guias cuando hable para reservar para que mejor me espere al año que viene...","San Pedro Garza García, México",1 de agosto de 2017,ago de 2017
,LUCIERNAGAS OK,La experiencia natural es buena a secas. Tal vez la fecha no ayudo mucho finales de julio 2017 ( 29 para ser exacto). Hubo una lluvia ligera antes de la noche que supuestamente motivaria a las luciernagas. Sin embargo no fue tan especial como lo esperado. Las expectativas eran mayores . Sin embargo es la naturaleza y ahi pues no hay mucho que hacer. Lo que si deben mejorar y mucho para lo que cobran por la visita es la infraestructura de las instalaciones salitarias ( los baños ) son materialmente insuficientes para la cantidad de visitantes. Nosotros visitamos Canto del Bosque en donde aprox por grupo son 30 a 40 personas e ingresan 20 grupos aprox. En total 600 personas facilmente para los baños disponibles ( entre hombres y mujeres a lo mucho unos 8 sanitarios en total). Eso si limpios pero llego un momento en que el de hombres fue utilizado por mujeres y con filas de no menos de 20 a 30 minutos para ingresar al baño. Decepcionante por esa parte . Adicionalmente para lo que cobran hay que invertirle en mejores instalaciones ya que son mediocres.,,31 de julio de 2017,jul de 2017
,Digno de visitar,Realmente una maravilla de la naturaleza. Aunque existen varios santuarios y no todos vale la pena visitarlos. Durante el mes de julio es lo mejor. En agosto ya casi no hay luciérnagas. ,"Pachuca, México",30 de julio de 2017,jul de 2017
,Increible experiencia,"Poder apreciar este maravillos espectáculo de la naturaleza es increíble.  Posiblemente pudiera ser mejor organizado, pero aun así vale la pena.  Es necesario llegar a Nanacamilpa temprano, preferentemente antes de las 18:30, el inicio del tour es hasta oscurecer, pero con tanta gente llegar temprano garantiza varias cosas.  Es una caminata larga con guías, en la noche en el bosque, a plena oscuridad para ver a las luciérnagas.  Los guías hacen un buen trabajo pero les falta instrucción.","Cancún, México",30 de julio de 2017,jul de 2017
,Escapada de fin de semana..!!,"Es un lugar muy bonito, para los amantes de los paseos al aire libre y los bosques. No olviden visitar el Museo, aunque pequeño es bastante ilustrativo, el paseo es corto pero podras disfrutar del espectaculo de luces y color de estos pequeñitos insectos...Obligado llevar botas ya que el camino es fangoso y un buen impermeable ya que es muy probable que llueva un poco.",Puerto Rico,30 de julio de 2017,jul de 2017
,Muy recomendable experiencia ,"Tuve la suerte de visitar el santuario de las Luciernagas en Santa Rita Tlahuapan, me quedé maravillado de entrada por el bosque donde aparecen. Y a las 8:30 empezó el espectáculo, es algo que todos los que visiten México y los mexicanos debemos vivir. Los guías del santuario me cautivaron, me tocó una niña de 16 años que se llama Guadalupe Muñoz, un alma muy pura y encantadora, nos reímos mucho, aprendimos mucho y pudimos ver con que pasión y amor le han dado tanto valor a este santuario. Increíble experiencia.  Pueden llegar directamente al santuario y la entrada nos costó 150 pesos por persona. ","Ciudad de México, México",29 de julio de 2017,jul de 2017
,Muy bonito,"Un lugar muy bonito, mágico, vale la pena visitar, pero eso sí no tomar fotos porque la verdad el grupo que me tocó había una niña que sacó su cámara y la luz hacia que se escondieran las luciérnagas, pero fuera de eso es algo mágico ","Puebla, México",28 de julio de 2017,jul de 2017
,Experiencia inolvidable! ,"Yo visité el santuario a mediados de julio con 11 amigos más! Nos hospedamos en el Eco hotel Piedra Canteada ubicado dentro del santuario. El hotel cuenta con personal muy amable, las cabañas son bastante cómodas y cuentan con lo indispensable, el restaurante tiene comida muy rica y no es cara, vale la pena!!!En cuanto al recorrido, tuvimos la fortuna de que hubiera muchas luciérnagas por la fecha, en la que fuimos, y el espectáculo es increíble.Recomiendo llevar botas, impermeable y ropa cómoda y calientita.  ",,28 de julio de 2017,jul de 2017
,Reunión de exalumnos ,He ido varias veces. Esta ha sido la mejor de todas. Noche de luna nueva y terminando  de llover Maravillosa noche mágica Traten de ir en noches sin luna. Y de la lluvia pues ni modo. Eso sí es de suerte ,,27 de julio de 2017,jul de 2017
,"¡¡Esta belleza pocas veces se vive en todo el mundo, extremadamente recomendable, !!","En uno de los espectáculos naturales más maravillosos que he visto. El estar a oscuras en un bosque con luces dispersas generadas por las luciernagas me hizo ser más consciente de como hasta en la más profunda oscuridad la vida busca como seguir. No fue el caso pero aunque solo hubiera visto una pocas me quedo con la belleza de contemplar luz generada por un ser vivo de tamaño minúsculo. Este santuario está reconocido como uno de los pocos a nivel mundial y queda solo a 2 horas de la ciudad de MéxicoEl espectáculo de ver las pequeñas luces volando o en las plantas te deja realmente sin aliento. En momento incluso se sincronizan como árbol de navidad. Olvidas por momentos que hay algo de lluvia o que estás en medio de un bosque a oscuras.Nosotros hicimos el viaje desde Tlaxcala, ahí contratamos con turs Xochitl el recorrido, nuestra guía fue Mary, pasaron por nosotros al hotel, nos transportaron muy cómodos primero a una hacienda que produce pulque y luego al bosque, nos prestaron un buen impermeable y pasamos a internarnos en el bosque, paramos un momento para pedir a la naturaleza que nos permitiera entrar a su área y si fuera posible ver luciernagas con el compromiso de respetar y proteger la vida. Hicimos el recorrido, el sendero muy bien acondicionado, respetando árboles y matorrales, incluso al entrar hay personas que controlan el acceso de grupos con guías para cuidar tanto a la persona como al propio bosque. La ruta si tiene su reto, pero un niño o persona de la tercera edad lo puede hacer sin grandes problemas. Seguro va a llover, no se pueden encender luces, fotos solo con cámaras para fotos nocturnas sin flash y con tripie, las luces son muy pequeñas. Cuando oscurece completamente, las luces comienzan y duran alrededor de una hora, luego hay que iniciar el regreso, nosotros hicimos un rito de agradecimiento por lo que vimos, eso también estuvo genial. Durante el tour la guía nos explicó todo lo que quisimos saber las luciernagas y cuidó muchísimo de nuestra seguridad y del respeto al bosque. Al final nos invitaron a cenar café y tamales muy ricos. Regresamos a Tlaxcala a media noche donde nos dejaron a las puertas del hotel.Lo recomiendo muchísimo, a pesar que era sábado y la cantidad de visitantes muy grande pudimos visitar el bosque con calma, sin aglomeraciones y fuimos testigos de como la gente respeta la vida ante tan grandes maravillas.Ropa abrigadora, zapatos adecuados para caminar en senderos y sobre todo muchas ganas de sorprenderse son necesarios. Hay lugares donde acampar para permanecer más tiempo, pero a nosotros nos pareció más cómodo ir en tour.","Ciudad de México, México",26 de julio de 2017,jul de 2017
,Experiencia de Vida Salvaje - Santuario de las Luciérnagas (Glowworm),"Siendo junio-agosto cuando el apareamiento de estos insectos da lugar a este espectáculo natural, hay ciertas cosas que deben tenerse en cuenta. . .1. Nanacamilpa, TLA es el pueblo del que sale el viaje a los bosques o ranchos. Para llegar allí, tome la autopista Arco Norte, si vienes desde la Ciudad de México, Puebla o Hidalgo. Si viene de Veracruz tome la 140 d y luego el 136.2. Hay 26 tour operadores registrados en Tlaxcala junta de turismo. Cada operador tiene su propio punto de avistamiento. Puede encontrar guías freelance en la ciudad, pero lo más probable es que puede caer en engaños, así que ten cuidado al elegir.3. El tiempo de aparición de las luciérnagas comienza a las 20:00 horas y termina entre 21:30 y 22:00 horas.4. A menos que tengas una cámara muy profesional y/o sabe cómo tomar fotografías de noche o de larga exposición; ni de su cámara de teléfono ni una cámara regular puede capturar. Ahorra batería para el lantern para su regreso!5. Llevar ropa de abrigo y a prueba y ve preparado con impermeables o sombrillas. Llueve mucho en Tlaxcala durante estos meses. Dicho esto, podrías encontrar un día muy soleado y cálido, pero después de las 3:00 pm potencialmente podrá ver las lluvias torrenciales. No recomiendo ir con zapatillas, puedes quedarte atascado en el barro, preferiblemente llevar botas (botas de senderismo realizará mejor).6. Aparentemente los fines de semana son inundada de visitantes, es aconsejable llegar allí el viernes si quieres experimentar sin demasiada gente alrededor.Pros:es un espectáculo natural para apreciar y quedará en su memoria para siempre, olvidar que quieran tomar fotos o video, sólo pierda su batería y nada serán capturados.Según el lugar de avistamiento y el tour operador, puede tomar los senderos de corto o largo, es aconsejable tener buenas condiciones de salud.Los operadores tienen guías que conocen el lugar y explicar estos insectos. Te cobran extra si estás buscando un guía de habla inglesa.Contras:el precio lo considero excesivo (MXN $160 p/pax en julio de 2017) fue con Rancho La Soledad y sólo incluye la visita guiada. Ya que todos los operadores turísticos pertenecen a granjas y fincas, así que es muy probable que los precios de todos ellos son el mismo.Ninguno de ellos cuenta con transporte propio, así que tienes que usar tu propio para llegar al aparcamiento del punto de avistamiento. Si se trata de un camino de tierra y llovió, las carreteras pueden convertirse en barro o inundado.Si hay ancianos (60+) en su grupo, lo más probable es que la visita se retrasa, en todos los senderos que caminar y no todo el mundo tiene la condición física para hacerlo.Sugerencia:es sin duda un lugar para apreciar la naturaleza, pero por el precio que cobran, no volvería.Si tienes un promedio de senderismo conocimiento, usted puede aprender el sendero y podría volver más tarde sin tener que pagar, es un lugar abierto después de todo. Pero si se confunde fácilmente, o incluso más por la noche y sin luz se pierde fácilmente, sin duda recomiendo utilizando una guía.",México,25 de julio de 2017,jul de 2017
