Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,funcionando a medias,"buen lugar para buscar artesanías de la región aunque por motivo de los sismos pasados no están funcionando todos los locales pero aun así se encuentra variedad de artesanías y recuerdos,así como dulces regionales","Irapuato, México",4 de agosto de 2018,jul de 2018
,"Interesante, pero pequeño.","Aquí encuentras artesanías mexicanas muy hermosas y hasta chapulines como botanita, sin embargo no hay gran variedad y la placita es pequeña.","Ciudad de México, México",24 de julio de 2018,abr de 2018
,no vale la pena ir o por lo menos hacer pasada rápida nada mas,todas las tiendas venden lo mismos dulces y chucherias de baja calidad. Encontré piezas de Talavera de mejor calidad en el callejón de los sapos y en las tiendas de alrededor.,"Buenos Aires, Argentina",24 de julio de 2018,jul de 2018
,Parada para la compra de artesanías,"Está bonito pero está muy descuidado, abren muy tarde y cierran temprano, entonces cuando uno lleva el tiempo medido no puedes ver gran cosa porque hay que seguir el recorrido.","Tampico, México",23 de julio de 2018,jul de 2018
,Le hace falta más alegría,"ojalá y todos los turistas viéramos por lo menos a una empleada vestida de la China poblana, y que se escuche música regional","Sevilla, España",18 de julio de 2018,jun de 2018
,SIn interes,"Me parece que este lugar no refleja las verdaderas artesanías poblanas; esperaba mucho mas que lo que vi dentro del mercado, la calidad de sus artesanías es baja y no ves artículos diferentes a otros mercados dentro de otras estados.","Guadalajara, México",16 de julio de 2018,jul de 2018
,diversion para niños,"es una experiencia extraordinaria para los peques porque les pone en contacto con algo que ya no se ve en las calles, los trenes tiene un atractivo extraordinario, si eres ya un adulto, posiblemente te es un poco aburrido pero si tienes interes en los trenes lo vas a disfrutar.",,10 de julio de 2018,mar de 2018
,Ideal para recuerditos,"Si quieres comprar recuerditos y dulces. Este es el lugar ideal. Lleno de colores, artesanías, recuerdos, postres. ","Puebla, México",9 de julio de 2018,jun de 2018
,Comida,De los muchos mercados limpios y muy bien ubicados en la capital de puebla.Excelente lugar para probar platillos típicos de la ciudad de Puebla Vengan !,"Puebla, México",2 de julio de 2018,jul de 2018
,Si quieres comer sabroso y barato,"Mi comentario es respecto a la comida, fuimos a un restaurante llamado Puebla Colonial, exquisito !!!, probamos las enchiladas con pollo y mole, el Chile en nogada, las tostadas de pata, todo ahí está para chuparse los dedos, es pequeño y austero, pero siempre esta lleno,  hay varios restaurantes en esa área, los que están llenos, por lo general son los mejores, es recomendable preguntar a la gente local donde se come rico,  por lo general no falla.","Guanajuato, México",24 de junio de 2018,jun de 2018
,"Lleno de color, tradición y cultura",Otro de los lugares que no se puede dejar de visitar si quieres adquirir o solo admirar la verdadera artesanía Poblana. Hermosa!,"Santiago de Querétaro, México",19 de junio de 2018,jun de 2018
,Pintoresco  lugar,"Encuentras cerámica de talavera, hermosos y coloridos textiles te puedes comer un esquite, y tomarte una foto en la silla inmensa de los artesanos","Managua, Nicaragua",9 de junio de 2018,may de 2018
,Buen Mercado ,"Muy buen mercado de artesanías de todo tipo, cerámica y otras variedades de la zona. Buenos precios y una gran cantidad de puestos para elegir","Lima, Peru",18 de mayo de 2018,may de 2018
,Artesanías hermosas ,"Si las tiendas contarán con tarjeta de crédito , podrían vender más. La Talavera es cara( lo vale ) Hay fina y comercial, las vajillas son una cosa hermosa. Lastima que ya no tengo donde guardarla .","México Central y Costa del Golfo, México",13 de mayo de 2018,may de 2018
,Mercado ,"Creo que ya le hace falta una renovada al Mercado, tanto en los productos que venden como a la zona, los productos son un tanto sencillos, creo que no reflejan las bellas artesanías qué hay en puebla. Nada de que perderse ",,1 de mayo de 2018,abr de 2018
,Mercado de Artesanías ,"Buen lugar para comprar recuerdos y dulces típicos poblanos, nada extraordinario pero se encuentran buenos precios.Muy cerca del centro","Ciudad de México, México",30 de abril de 2018,abr de 2018
,tipico lugar,"es una visita cuando esta uno por la zona llamada los sapos, se encuentran muchas artesanías, un barrio colonial y muebles rusticos, varias cantinas y restaurantes pequeños","Tehuacan, Mexico",30 de abril de 2018,mar de 2018
,Variedad de artesanías,"Es un mercado antiguo y muy típico de Puebla.  No solo hay artesanías del clasico onix o talavera, sino que hay una gran variedad de cosas.  Enfrente hay fondas de comida típica, no te pierdas el mole Poblano o una cemita","Puebla, México",29 de abril de 2018,abr de 2018
,cultura y tradición a tu alcance,el mercado el parian tiene una gama de artesanias increibles que te sirven para engalanar cualquier rincon de tu casa y llevarte un cachito de Puebla a donde habitas ,"Cuetzalán del Progreso, México",24 de abril de 2018,mar de 2018
,Hay muchísimo que ver!,"Es otro lugar de artesanías. Hay muchísimos locales y aunque casi todos ofrecen los mismos productos, se pueden encontrar algunas cosas muy bonitas y originales. No es costoso pero hay que buscar relación calidad/precio.",,22 de abril de 2018,abr de 2018
,Mercado más para turistas ,"Me pareció más un mercado para turistas, venden las mismas cosas en casi todos los puestos. Los precios son altos para ser mercado. ","Zamora de Hidalgo, México",5 de abril de 2018,mar de 2018
,Autenticas compras poblanas,"El mejor lugar para comprar autentica talavera poblana, hay muchos precios y muchas opciones,aguas con algunos puestos que venden talavera piratona, mucho dulce para comprar. Por fa no regateen,recuerden que son artesanias labradas a mano.","Flores, Guatemala",31 de marzo de 2018,mar de 2018
,Compras de artesanías ,"Lo más lindo que vás a encontrar es la cerámica de talavera y representaciones del árbol de la vida, siempre puedes pedir que te rebajen el precio, pues inicialmente siempre te van a pedir un poco más ","Bogotá, Colombia",31 de marzo de 2018,abr de 2018
,Historia y tradición a cada paso,"Un lugar espectacular, lleno de colores y artesanias increíbles que transmiten la verdadera escencia de Puebla y su historia en cada rincón de este lugar parece la foto perfecta del recuerdo.",,28 de marzo de 2018,mar de 2018
,Lo más típico de puebla,"Este es un pequeño mercadito de artesanias pero también encontraras ,dulces tipicos,talavera(ceramica tipica de puebla),ropa y todo lo que te puedas imaginar,realmente pintoresco lleno de colores y vida ...tienes que visitarlo!!!","San Pedro Cholula, México",25 de marzo de 2018,mar de 2018
,Una serie de tienditas llenas de artesanías y recuerdos.,"En el Parian hay muchas tienditas donde se encuentran artesanías típicas como talavera, blusas bordadas, onix, etc. Está muy cerca de los Sapos y vale la pena pasear por ahí.","Ciudad de México, México",22 de marzo de 2018,mar de 2018
,"""Chachareando"" en el Parian de Puebla","Un mercado bastante amplio, perfecto para el turista, ya que encuentras todo tipo de artículos artesanales: ropa, recuerditos, dulces, artesanías, artículos de decoración, artículos hechos en piel, telas tejidas a mano y mucho mucho más y todo a un excelente precio, en mi experiencia, no he visitado otro lugar donde los recuerditos sean a precios tan accesibles.",,20 de marzo de 2018,feb de 2018
,"Lugar histórico, pero con precios abusivos","El lugar tiene historia, pero sus comerciantes suelen ser abusivos con los turistas. Si van al lugar tomen fotos, recorran sus pasillos y eviten comprar. De verdad, todo es caro. Si buscan mejor podrán encontrar tiendas para recuerdos en otro lugar del centro. Tengan en cuenta que una de sus calles está llena de bares, tal vez deben saberlo para planear su visita en un horario que les convenga ","Puebla, México",13 de marzo de 2018,feb de 2018
,Mercadillo de artesanía tipico,Esta muy próximo al zócalo así que merece la pena ir y adentrarse por las diferentes tiendas de artesanía: desde catrinas hasta ropa de lino.Son apenas dos calles largas donde podrás encontrar todo aquello que necesites para traer un recuerdo de Puebla y México.Lo ideal es recorrer las dos calles entrando en las tiendas para “calibrar” los precios... pues no todos tienen ni los mismos precios ni los mismos productos.Eso sí... uno no debería venirse de México sin una catrina y sin un alebrije. Son realmente espectaculares y además solo los podrás encontrar aquí. Si tienes oportunidad de ir a los alrededores (como Cholula) encontrarás mejores precios... pero sino es una opción para comprar artesanía a precios asequibles.Todos cobran con tarjeta!,"Santiago de Compostela, España",4 de marzo de 2018,feb de 2018
,Mucha artesania,"Buen lugar para ver y comprar artesanías, especialmente la cerámica de Talavera. Tiene el tamaño perfecto para poder ver todas las ofertas sin sentirse abrumado.","Bogotá, Colombia",3 de marzo de 2018,mar de 2018
,Buena relación precio/calidad,"Si andas por Puebla no dejes de visitarlo, ya sea que quieras ver solamente o estés buscando recuerdos y regalos para tu gente.Hay que discutir los precios, no te quedes con el primero que te dan. En los alrededores hay casa especializadas en Talavera con certificación y por supuesto mayores precios. Los locales comienza no a abrir a partir de las 9 aproximadamente y van cerrando a las 20 o 21.","Buenos Aires, Argentina",18 de febrero de 2018,feb de 2018
,Buenas opciones,"El mercado es accesible por su tamaño.Los puestos ofrecen artesanía tipica a muy buen precio, mejor que lo que se consigue en ciudad de mexico.Su tamaño lo hace abarcable en relativamente poco tiempo ",,15 de febrero de 2018,feb de 2018
,Mercado de Artesanías.,"Interesante su construcción de ladrillo y talavera. El piso presenta alguna decoración, la cual no es visible debido a la gran cantidad de gente. No encuentras nada que no se venda en alguna otra tienda del centro. Para visitar una vez.","Ciudad de México, México",10 de febrero de 2018,feb de 2018
,Comprando artesanía,En este lugar puedes encontrar mucha artesanía elaborada por personas de los diferentes lugares de Puebla.....también encontrarás los deliciosos dulces típicos de Puebla...,"Puebla, México",5 de febrero de 2018,nov de 2017
,Caminata y compra,"Muy bonito lugar para ir a comprar Talavera y recuerdos típicos de puebla, está muy bonito inclusive para salir a caminar ","Ciudad de México, México",5 de febrero de 2018,feb de 2018
,Cositas para regalos,"Un lugar centrico y hermoso en donde pueden encontrar cualquier detalle para un recuerdo, regalito o bien para uno mismo. Tienen ropa tipica e infindad de cositas para decorar la casa tambien. La gente es muy amable.","Ciudad de México, México",2 de febrero de 2018,feb de 2018
,Excelente lugar,"No solo es un mercado de artesanías, todo el sector es maravilloso. Lo visitamos y vimos las artesanías mas bonitas desde Cancún y también a mejores precios (compré una camisa en Chichén en 300 y aquí valía 120). Hay muchas artesanías en Talavera y son excelentes para decorar o usar en un tocador. Son preciosas. Además de eso también hay lozas de cerámica con grabados del día de los muertos bastante peculiares. Es muy bonita la diversidad de artesanías que se ven en este punto de México. Dulces, textiles, etc. Además en Puebla hay muchos universitarios jovenes dedicados a sus propias tiendas de disenó donde dan nuevos estilos a prendas y accesorios tradicionales. Por lo general todo hecho a mano y de muy buena calidad. Recomiendo mucho que vayan a este Mercado. Yo no fui una sola vez, ¡tuve que volver como 2 veces mas!","Bucaramanga, Colombia",28 de enero de 2018,ene de 2018
,Puestos con encanto,"La verdad que es una buena manera de pasar una mañana por estas calles repletas de puestos: artesanía de madera,cristal, pulseras,bolsos ,collares...Tiene mucho encanto y además muy colorido.","Santiago de Compostela, España",20 de enero de 2018,ene de 2018
